MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
5.7314,38.0,11.6747,3.9336,589.0,2.1497,35.2509,-117.7221,5.0
4.4193,40.0,6.2363,0.9531,4288.0,1.2469,34.7583,-119.2952,4.7243
1.5206,14.0,5.8994,1.7566,1742.0,5.2722,40.6161,-116.5901,0.3
1.6393,44.0,5.4363,1.7981,4088.0,2.3758,39.048,-123.4925,4.3244
0.5,38.0,9.6751,2.3908,1582.0,1.1704,37.0302,-116.7342,2.5778
1.3659,29.0,3.5773,0.5439,510.0,1.0,35.1163,-114.4984,1.6981
8.4333,7.0,6.5977,1.8844,4587.0,1.0757,33.7975,-115.6497,5.0
4.623,27.0,11.0667,2.171,2759.0,6.8411,32.8555,-115.2006,1.7709
1.1533,33.0,2.3818,0.5,2425.0,1.6242,40.5975,-123.7117,2.0426
4.6442,11.0,4.8276,1.2583,4960.0,2.6994,38.1372,-118.9917,2.5995
5.8419,17.0,3.5954,0.6543,3152.0,3.6654,32.9354,-121.9347,3.7368
1.1226,40.0,4.3196,0.94,3760.0,1.0253,34.0066,-118.8328,2.1004
4.6266,32.0,2.6605,0.7523,4369.0,1.0,35.1559,-117.1515,4.5601
5.2506,13.0,2.4127,0.6962,3586.0,1.001,34.9992,-116.733,4.0481
1.3612,44.0,3.6653,1.2112,3704.0,2.4173,37.7097,-114.1874,2.3825
3.2484,44.0,1.8984,0.5366,1457.0,3.7738,36.2947,-114.5407,2.14
3.5942,7.0,4.0319,0.6646,2150.0,1.0,40.8811,-121.9296,3.2867
0.6737,4.0,13.3197,2.2922,884.0,2.6263,39.3344,-114.9776,0.4352
5.0861,36.0,1.0043,0.5,2263.0,1.0,41.152,-115.3063,4.3005
2.6243,4.0,6.664,1.731,4123.0,2.1763,40.6968,-116.9763,1.5637
3.188,35.0,2.4481,0.5,4512.0,1.0,41.253,-121.8204,3.4117
6.0718,28.0,3.9155,1.0595,3679.0,2.9008,41.8101,-122.5422,4.2831
6.2176,39.0,2.7487,0.5394,3713.0,3.9617,35.4611,-119.9697,4.3134
4.2375,2.0,2.1383,0.5,1407.0,2.4252,34.492,-124.0938,1.5877
5.684,50.0,4.7881,0.9779,653.0,4.6517,34.0689,-121.5473,4.6932
3.3105,5.0,2.8616,0.6045,4581.0,3.5019,38.4668,-123.7368,1.7409
4.4249,25.0,8.7914,2.1129,3782.0,3.3291,38.9692,-119.0451,4.1138
1.2839,42.0,3.4927,1.1929,4806.0,5.0139,33.3345,-118.0879,1.5841
2.5268,7.0,20.0,5.0,1084.0,4.0491,40.3002,-123.3424,3.0921
8.5443,39.0,4.2166,1.4563,1338.0,2.342,39.9391,-115.4111,5.0
12.4439,36.0,7.0559,1.738,4070.0,3.5625,38.4705,-123.4933,5.0
5.1535,45.0,9.7835,2.675,1901.0,1.4364,36.6383,-120.3794,5.0
1.4368,28.0,4.6196,1.3612,2913.0,1.95,33.9597,-119.2898,1.8459
1.3137,16.0,8.4589,1.6643,1893.0,1.4105,37.3031,-118.4459,2.2293
1.9439,42.0,3.3677,1.083,3477.0,1.5727,34.0121,-121.1813,3.3379
6.0577,8.0,3.8931,0.5865,278.0,3.1781,38.2473,-117.0839,3.4614
3.8513,41.0,7.1988,2.1087,3164.0,1.7721,35.4447,-120.9499,4.9556
3.2504,9.0,5.1395,1.3633,2335.0,1.0,34.8494,-121.872,2.4022
3.1438,38.0,10.8651,3.3429,1767.0,3.5314,36.69,-119.787,3.365
3.1036,3.0,4.9549,1.6899,1889.0,7.574,38.0168,-123.3203,1.1898
10.8443,21.0,16.6233,4.9167,4506.0,2.5768,35.9909,-114.452,5.0
3.5439,46.0,7.8817,1.6886,3027.0,1.9336,41.6542,-118.779,3.6142
3.4699,25.0,13.9665,4.7233,4866.0,4.568,32.556,-123.0018,3.8185
3.3996,2.0,2.4391,0.5,1230.0,7.0187,41.1722,-116.2209,0.3
7.0608,47.0,3.9582,0.9633,3395.0,3.6443,32.5065,-117.0081,5.0
7.4507,31.0,4.3184,0.6822,710.0,10.0,34.5588,-120.0227,3.4034
4.3314,23.0,4.8861,1.2276,1254.0,2.3153,41.9653,-114.2695,3.2904
3.8984,46.0,5.405,1.4844,3183.0,3.105,39.4169,-119.2936,4.41
3.9437,30.0,20.0,5.0,1877.0,3.4314,38.6227,-122.2874,5.0
10.3939,31.0,9.7923,1.8487,3272.0,1.0,39.3979,-116.2709,5.0
2.4047,35.0,2.3403,0.8174,300.0,2.85,36.3788,-114.8411,2.403
2.9064,9.0,13.6333,2.9177,2069.0,2.5952,39.95,-121.7713,2.0846
2.165,6.0,4.0887,1.0554,2373.0,3.8956,33.9712,-124.4301,0.601
2.7734,31.0,5.1277,1.7222,3647.0,3.6481,40.042,-118.1635,1.4125
2.8139,40.0,3.8947,1.0205,4181.0,1.5087,41.4255,-116.8791,2.7491
2.4184,50.0,7.6132,1.593,2242.0,2.8581,40.648,-121.7871,4.1373
9.6457,1.0,2.1372,0.5,3332.0,3.0968,39.5268,-114.478,5.0
2.8566,4.0,18.3927,3.6911,2364.0,1.0,38.6881,-122.7566,2.4593
12.3507,51.0,3.2701,0.5005,1552.0,1.0,37.4504,-116.168,5.0
0.9594,9.0,5.2088,1.0358,1209.0,4.7676,36.2546,-115.3864,0.3
4.0031,29.0,3.4715,1.0274,259.0,3.9888,40.7237,-122.7228,2.1677
5.2473,25.0,1.6524,0.5,502.0,1.4236,38.6509,-119.286,4.5732
3.5205,9.0,1.2451,0.5,1627.0,2.1695,36.6316,-124.2083,2.2571
0.6639,40.0,9.3611,2.6409,2025.0,2.8595,39.9555,-117.8244,2.4785
3.1238,40.0,7.0412,2.1344,526.0,8.6595,33.014,-118.8166,1.5105
4.3756,15.0,4.065,0.9078,2367.0,3.5531,40.2246,-116.406,1.9229
3.4118,44.0,6.9531,1.8564,3772.0,1.0,40.2017,-119.2867,3.7809
1.0802,31.0,3.0314,0.982,4680.0,2.2475,34.671,-120.8196,1.9717
8.9386,11.0,3.82,0.9122,4679.0,1.2552,32.8579,-123.0786,5.0
0.8568,14.0,2.7359,0.8384,1387.0,1.0955,39.2802,-123.9688,2.0276
6.4528,3.0,1.9993,0.6364,1308.0,3.2963,34.3988,-119.0001,2.9465
5.4581,29.0,2.6592,0.765,3562.0,1.8777,41.9622,-114.9436,4.3351
0.9318,27.0,2.5734,0.6907,1756.0,1.4257,32.5872,-116.5335,1.8577
2.6586,10.0,6.7489,1.1371,518.0,3.6174,34.683,-120.4115,1.8943
6.7722,33.0,5.181,1.4857,3217.0,2.7312,32.8996,-114.2693,5.0
1.7427,16.0,4.3839,1.1526,3519.0,7.3833,39.9352,-122.5864,0.3
1.4935,9.0,6.103,1.2282,727.0,3.4313,37.9976,-114.1247,0.742
1.3275,10.0,3.2121,0.8169,4578.0,6.943,40.5601,-122.1066,0.4373
2.1076,29.0,2.2371,0.5979,3594.0,2.1808,41.6448,-122.7505,1.783
5.9004,48.0,3.041,0.671,302.0,2.3999,38.2961,-115.5733,4.864
2.736,27.0,5.7949,1.1546,2703.0,1.0,34.7017,-119.6239,3.2814
4.1146,32.0,3.2414,1.0466,3732.0,1.6856,33.3802,-115.2247,3.8163
1.9982,45.0,5.1375,1.0931,4912.0,7.3455,40.7295,-116.7204,1.7362
0.8083,34.0,4.5985,1.3607,534.0,2.0703,34.8286,-122.87,1.4389
0.5,42.0,3.9021,1.0832,686.0,1.7965,40.9884,-123.232,1.2255
6.021,28.0,1.5694,0.5,2116.0,1.2355,40.8437,-119.8536,3.7114
0.5,7.0,3.4709,1.214,565.0,7.6516,38.4642,-118.6599,0.3
4.1596,34.0,6.2409,1.3842,984.0,4.0552,38.238,-120.0986,3.9873
1.6998,37.0,9.1747,2.3344,841.0,4.5937,41.5329,-122.2953,1.4988
1.6288,23.0,8.8148,1.8796,3096.0,5.528,39.6821,-122.2377,0.9889
4.9414,26.0,8.3245,2.0665,2627.0,1.4662,38.9912,-119.1969,3.944
5.4888,5.0,1.9925,0.6173,2607.0,4.7588,36.6395,-124.3513,3.2237
3.2375,24.0,11.0243,3.6129,3006.0,1.0,37.098,-119.9349,3.9435
4.7715,48.0,2.8244,0.6887,2141.0,1.2379,36.1948,-124.1545,4.8779
11.702,9.0,3.6954,1.1708,2270.0,1.0,41.49,-115.4194,5.0
8.299,33.0,5.6766,1.437,1765.0,1.0,38.5621,-118.0508,5.0
2.0568,39.0,10.4233,2.6205,3081.0,1.0,39.9135,-122.834,3.3631
6.0139,37.0,2.6087,0.5729,1327.0,1.5597,32.8534,-116.5069,4.1907
4.9764,45.0,20.0,5.0,4143.0,2.7551,40.598,-119.3768,5.0
5.2201,11.0,4.7765,1.5559,3003.0,2.7546,36.4676,-119.1887,2.5974
0.9192,11.0,4.7089,0.7254,4394.0,5.6198,39.503,-121.8363,0.3
1.5335,18.0,5.3567,0.8777,4156.0,3.7536,32.8802,-120.4049,1.0091
1.566,2.0,8.9837,1.4911,958.0,9.6717,40.9918,-115.3672,0.3
1.5111,1.0,8.2072,2.8659,1943.0,1.0,38.7685,-122.9691,1.6559
0.5,32.0,2.3279,0.5,2211.0,2.0854,36.8463,-118.0134,1.727
5.5976,16.0,7.1624,2.468,3142.0,2.5264,35.3838,-122.2442,4.8214
6.875,51.0,7.2788,2.4751,684.0,6.1102,35.4547,-119.874,5.0
8.8602,44.0,11.6312,3.7229,2754.0,2.5676,35.3823,-118.9566,5.0
1.9486,35.0,1.1026,0.5,1845.0,2.7618,33.7447,-123.2334,2.2055
4.6738,42.0,12.4165,3.4073,3375.0,4.698,36.9062,-123.6835,3.9344
2.0422,13.0,10.749,2.0238,3449.0,1.3422,36.8081,-119.4658,2.8612
4.4832,36.0,10.0758,2.2533,4870.0,3.7188,36.4134,-120.2428,4.6522
1.2505,45.0,13.9548,3.1508,2565.0,1.0,39.1794,-114.9216,3.5985
2.0648,9.0,10.9858,2.1863,2498.0,1.0,36.4882,-117.2408,1.4633
6.1633,28.0,7.6239,1.8833,582.0,1.7385,33.3455,-115.1731,4.1943
2.3072,51.0,4.7924,1.1081,4186.0,2.8495,40.5946,-114.8456,2.5337
3.6257,26.0,2.2639,0.664,1058.0,1.6004,36.5385,-124.3017,4.1936
2.8422,42.0,2.807,0.9556,490.0,2.8665,38.7252,-115.3494,3.1312
3.891,3.0,12.8228,3.2666,3192.0,2.2509,41.334,-114.5319,2.4995
3.8681,18.0,4.2151,0.7678,3386.0,5.4496,39.7904,-119.7925,1.4008
0.7466,4.0,4.7506,0.8975,1048.0,1.0,37.6186,-117.8857,1.1148
4.9446,37.0,6.8895,2.1767,4088.0,3.9421,37.6777,-120.9018,4.4347
4.7507,30.0,4.2688,0.6507,3731.0,2.7979,40.5705,-123.474,3.7439
4.2376,11.0,6.7299,1.1531,3287.0,2.2058,40.3245,-121.7689,3.2416
1.6636,42.0,4.6203,1.2562,4121.0,4.6365,34.1972,-123.6623,2.766
3.4933,28.0,5.847,1.8693,2746.0,4.0411,38.4518,-119.4374,2.9578
2.995,39.0,6.7767,1.9833,1705.0,1.0,40.7243,-117.7027,4.5701
1.1954,37.0,3.4571,0.6313,4911.0,1.7539,40.1314,-124.4456,3.0891
4.2578,48.0,6.8707,2.3077,4249.0,5.38,33.6848,-122.1198,4.6242
4.2531,12.0,4.2427,1.1077,1356.0,1.6889,36.6391,-123.7328,3.2885
8.8243,26.0,14.9004,3.9992,1346.0,1.0,37.4232,-114.4563,5.0
9.6488,9.0,1.0507,0.5,2307.0,1.1565,34.9492,-116.1476,5.0
5.7194,32.0,11.0417,2.8958,4297.0,3.0956,38.9552,-124.1777,4.1404
5.1231,19.0,4.2983,1.3689,238.0,1.695,37.0242,-116.0345,4.0114
1.0803,32.0,8.7047,1.7858,2903.0,4.0933,35.3263,-115.8965,2.1392
4.2217,4.0,4.6577,0.7902,4890.0,3.095,35.7002,-116.1255,1.501
5.3938,20.0,7.6906,1.5141,710.0,1.0,40.6383,-115.3644,3.5782
3.9773,24.0,6.8728,1.7595,2672.0,4.4091,40.7289,-119.6284,2.8175
6.1463,1.0,4.667,1.3699,4511.0,1.9521,40.2176,-122.0101,3.7045
4.4558,7.0,2.9423,1.0009,3465.0,1.5273,41.1818,-115.4473,2.2968
0.9028,43.0,1.45,0.5,2120.0,6.8841,41.5469,-115.8197,0.3899
1.6236,25.0,7.1253,1.7593,421.0,3.1941,37.1724,-121.643,2.782
1.2199,4.0,9.0988,2.9448,209.0,1.2035,33.4187,-118.4605,0.8155
3.2168,8.0,1.5387,0.5,2827.0,3.3632,40.1007,-118.7078,1.0731
3.8454,49.0,5.3392,1.504,2022.0,3.5155,38.5176,-119.4297,4.1743
3.3493,9.0,2.3116,0.5,4311.0,1.0,36.1149,-118.1704,2.0178
4.8536,44.0,8.292,2.1725,2269.0,2.356,41.7676,-123.6267,4.1684
9.1231,13.0,1.0772,0.5,1133.0,2.0539,35.7175,-119.7717,5.0
3.7565,6.0,2.9445,0.6952,3462.0,1.9713,41.1225,-121.5893,1.1582
2.4239,43.0,4.2632,0.773,1976.0,2.7185,38.1296,-124.4753,3.0646
3.6333,7.0,5.9495,1.5295,1805.0,1.0,32.8481,-119.1006,2.2417
1.074,42.0,5.2764,1.3233,4528.0,5.134,40.6732,-120.7071,1.6044
2.4172,38.0,11.1602,2.051,3910.0,3.0861,39.741,-120.0151,2.7252
5.5419,51.0,12.5814,1.9383,3985.0,6.7585,38.6036,-123.342,4.8147
6.3226,28.0,9.2481,2.1766,4962.0,5.0586,38.3386,-119.2415,4.2845
3.737,48.0,4.3764,0.8927,2201.0,1.8567,34.5789,-121.6907,4.76
5.9135,34.0,5.6136,1.215,1448.0,4.5319,34.5376,-124.4939,4.3647
6.2434,1.0,3.8867,1.187,1975.0,2.4842,32.7771,-116.3879,3.0464
5.9068,15.0,4.6973,0.8754,269.0,3.6801,33.9643,-117.9705,3.0058
0.9518,1.0,12.192,2.2509,4580.0,1.9838,35.6966,-119.0097,0.5449
8.1203,46.0,14.4367,3.5658,4065.0,2.0015,37.6369,-118.0306,5.0
4.0504,21.0,10.0514,3.0123,964.0,2.6991,33.7427,-121.1339,3.7142
2.1166,28.0,6.7557,1.7891,2257.0,2.5927,37.7969,-123.2204,3.2957
1.5245,42.0,5.7052,1.8881,844.0,1.0,35.0015,-120.788,2.3869
12.575,29.0,6.3563,1.9054,2838.0,3.4351,34.9126,-116.2957,5.0
0.8424,48.0,5.859,1.3839,3244.0,3.5871,41.5055,-118.174,2.5744
3.7442,51.0,10.1022,2.2261,3126.0,3.8764,41.9273,-116.2711,2.7354
0.6503,11.0,7.1741,2.345,3136.0,2.0937,40.2087,-115.1163,1.0203
1.5151,40.0,5.1216,1.7791,1997.0,1.9435,33.0167,-121.9036,3.0297
10.9056,10.0,8.7449,2.4182,3868.0,2.4174,39.422,-114.9899,5.0
6.264,36.0,5.4183,1.5745,4408.0,8.645,34.195,-117.609,3.4993
5.8249,28.0,3.4691,0.8236,1028.0,3.1345,37.9076,-118.6679,3.4113
7.0538,45.0,3.0846,0.8288,4160.0,1.5169,40.9903,-119.2666,5.0
5.5612,10.0,1.5501,0.5,3173.0,3.0719,36.1119,-119.6253,2.4103
1.564,51.0,19.57,5.0,4233.0,1.0,41.324,-123.7315,4.6258
6.6917,26.0,7.5027,1.6705,3189.0,2.8619,39.2295,-123.9317,3.667
3.071,42.0,6.558,1.7547,2024.0,3.9953,35.3596,-121.0579,3.8488
4.1937,42.0,2.2524,0.5,3861.0,1.7676,33.4017,-122.383,4.6223
6.4272,42.0,2.6437,0.8741,3999.0,1.8653,40.2458,-123.5992,5.0
3.7031,13.0,6.5202,2.256,273.0,5.9702,36.8516,-124.2459,0.8781
1.5003,10.0,4.8357,1.2945,3377.0,1.0429,33.1906,-114.3248,0.9431
7.2382,5.0,2.2549,0.5187,1331.0,7.4312,33.4797,-122.2942,2.2728
4.6262,45.0,2.8062,0.8766,798.0,5.7958,41.6861,-114.2592,2.7032
3.0596,31.0,3.8405,0.6252,2489.0,3.5434,34.8085,-118.8372,1.8006
3.5184,45.0,6.4718,1.7484,1795.0,5.6965,41.6826,-122.5049,3.1208
1.5628,18.0,3.5998,0.7963,1108.0,1.7953,38.971,-122.9889,0.8092
11.3232,31.0,4.1358,0.7811,2150.0,2.0924,35.3547,-122.4116,5.0
8.8243,3.0,1.156,0.5,2795.0,1.0,36.1454,-120.7167,5.0
6.8054,34.0,6.4703,1.9403,4131.0,3.0939,39.8819,-122.3681,5.0
1.9437,47.0,3.4622,0.8892,1644.0,3.0657,36.6364,-115.8886,3.1244
2.2834,32.0,12.1411,4.0595,2049.0,5.2417,33.2101,-120.6829,2.5736
4.8028,44.0,11.5948,3.0399,1483.0,1.6925,34.6832,-119.0198,5.0
2.9399,28.0,6.7207,1.1683,2879.0,1.0,40.6733,-119.2872,3.2022
2.6091,23.0,8.1889,1.822,2882.0,2.0224,39.1137,-117.6408,3.4134
4.9182,10.0,13.118,2.8578,4422.0,3.0567,37.2597,-114.127,3.1284
0.5553,13.0,8.5943,2.0784,2382.0,2.0339,34.8322,-119.8869,0.4837
3.4356,34.0,5.937,1.396,4066.0,1.0,37.0086,-121.1444,4.4727
1.9246,21.0,3.0408,0.5124,2358.0,1.6429,39.9941,-114.3696,1.8694
1.3725,20.0,7.1632,1.7673,1716.0,3.9086,33.2747,-114.1247,0.3
4.709,29.0,2.8565,0.807,3658.0,5.6315,41.9503,-116.3783,1.6654
0.9736,28.0,13.0472,2.0044,1135.0,1.2184,40.6677,-116.2042,1.2484
4.1706,41.0,2.7747,0.5,4970.0,1.0,35.5207,-120.2638,5.0
1.9612,46.0,4.7873,1.3089,4081.0,3.1501,40.7705,-118.8954,2.8005
1.7548,7.0,2.154,0.5709,1689.0,2.0775,38.9763,-120.8412,0.6237
4.177,6.0,1.3392,0.5,1799.0,3.186,38.8304,-118.0639,1.4265
6.3023,43.0,12.133,3.4936,2829.0,3.3149,33.8272,-115.9123,5.0
4.6457,49.0,4.931,1.571,2910.0,1.0,41.106,-120.6097,5.0
3.6998,28.0,15.2329,3.6193,3215.0,1.7411,36.7782,-118.934,5.0
0.5,29.0,8.1687,2.4412,1150.0,1.9498,40.1307,-116.4403,1.6626
0.8177,37.0,2.5959,0.5,4258.0,4.5978,35.3455,-122.3278,1.5122
0.5813,49.0,20.0,3.0103,2281.0,1.3117,35.426,-118.1522,3.2723
4.0939,19.0,5.2005,0.9625,2419.0,8.4226,41.6645,-116.4321,0.4167
4.0908,11.0,12.112,3.5761,1808.0,3.8341,37.2183,-123.9577,3.5757
1.5558,42.0,5.6764,1.8708,1781.0,2.266,33.069,-121.8614,2.3556
3.4924,3.0,3.1531,0.5367,1061.0,6.1483,40.4392,-124.2373,0.8281
4.4437,6.0,6.7901,1.6235,828.0,1.0,34.6587,-124.4333,3.1523
11.7426,32.0,12.3138,3.257,3559.0,1.0,40.8482,-119.5328,5.0
6.1839,17.0,6.3054,2.0675,2286.0,1.0,41.2062,-117.213,3.7245
2.9625,27.0,5.1229,0.9912,3545.0,10.0,33.1913,-120.5164,0.4899
3.2904,26.0,7.3326,2.0616,3399.0,1.1362,38.0331,-118.0407,3.3922
0.9448,38.0,10.1372,3.2142,419.0,1.1306,41.8245,-122.5085,1.9043
11.1264,9.0,9.8196,1.6031,2999.0,1.4705,41.3437,-115.8012,5.0
4.2557,31.0,7.1681,1.3861,3473.0,1.0552,37.4898,-120.7291,4.5819
4.822,39.0,7.1272,1.2619,4880.0,1.0,38.9647,-117.145,4.4926
4.9482,27.0,4.2538,1.2419,3658.0,3.2431,38.2405,-123.1486,3.7589
5.4884,16.0,5.2162,1.0847,2966.0,1.4627,34.4309,-115.9917,3.3994
1.2758,47.0,4.8263,0.7906,3831.0,1.2047,38.7035,-119.1122,2.9761
3.3559,7.0,8.5207,1.4371,4024.0,2.4928,35.6648,-114.4092,1.6365
6.4104,17.0,9.9229,2.8483,1077.0,1.0,35.7107,-120.2841,4.7075
10.4276,29.0,4.1746,1.111,3289.0,1.3476,36.4899,-115.4208,5.0
4.5788,14.0,6.9957,1.5149,2190.0,2.8597,40.5957,-120.2142,2.5507
3.2483,34.0,1.9978,0.665,1251.0,1.0,34.7643,-123.3779,4.1553
4.2192,42.0,6.6481,1.0319,2483.0,3.4024,34.8825,-117.3486,3.955
1.029,28.0,1.0,0.5,372.0,7.2069,32.5697,-122.5972,0.6188
0.7155,18.0,2.8247,0.734,240.0,1.0,33.9726,-116.1815,1.8566
7.1722,31.0,2.1472,0.73,2291.0,3.5899,41.7975,-121.0174,3.5615
10.0379,29.0,1.0,0.5,2947.0,3.8669,36.6218,-116.6332,5.0
10.5975,42.0,3.8755,1.1461,3831.0,3.7819,34.3541,-119.493,5.0
3.8289,32.0,10.1019,2.4847,478.0,3.4391,41.674,-118.9151,3.3501
4.9091,1.0,1.3688,0.5,2332.0,1.0,32.7576,-116.8598,3.1151
3.1877,16.0,7.2691,2.1218,3075.0,1.5359,37.0996,-117.5834,3.4344
1.2752,19.0,11.1192,3.1755,3109.0,2.6312,40.1437,-117.5922,1.2967
4.0314,19.0,12.2505,2.806,4961.0,1.0,39.8418,-117.647,3.6069
5.8221,44.0,3.9314,1.2805,4391.0,4.6086,34.2976,-118.4132,4.2023
2.1106,3.0,3.7725,1.1776,1043.0,8.9389,39.224,-116.1054,0.3
3.2481,38.0,2.9786,1.0336,3894.0,6.9054,38.4117,-121.3798,1.4672
9.4333,15.0,10.7317,2.4583,1279.0,2.3134,38.9151,-122.6117,5.0
4.4735,29.0,5.6499,1.0866,1591.0,1.2517,35.028,-116.8543,4.2026
2.662,17.0,3.2304,0.6152,4872.0,1.0,40.202,-118.8858,2.7567
7.9431,4.0,2.501,0.6963,4429.0,3.5537,37.8128,-115.1336,3.622
2.1497,1.0,6.7106,1.2755,757.0,1.9317,39.3882,-114.4631,0.7736
2.9746,20.0,3.016,0.8984,2899.0,2.8621,41.4259,-115.4818,2.1243
2.331,42.0,6.9573,2.3622,2022.0,1.0,40.6272,-118.8054,3.6528
4.2223,18.0,5.019,0.7803,2008.0,1.7584,39.9322,-116.6571,3.0032
5.498,46.0,17.6322,5.0,2508.0,1.0,35.2517,-121.0229,5.0
3.3475,47.0,3.5121,0.6879,4901.0,2.5716,33.0138,-124.3465,3.9388
1.9632,10.0,6.157,1.6029,2677.0,2.9013,37.9591,-116.3831,1.3347
3.6217,43.0,6.3044,1.2821,1182.0,3.652,32.8279,-116.3724,3.255
0.6893,31.0,6.4827,1.3678,3975.0,1.4397,39.2848,-124.4164,2.0375
7.357,29.0,2.99,0.9413,659.0,4.5714,39.4998,-115.5186,3.6421
2.0364,23.0,2.0802,0.5,1644.0,2.3918,37.8477,-115.333,1.2476
2.1309,49.0,5.6082,1.7784,2408.0,3.505,34.0974,-121.1653,4.5412
3.0246,7.0,10.0199,2.1407,1044.0,2.1578,40.8194,-124.3206,2.3709
6.0163,1.0,6.1301,1.2033,449.0,1.4287,38.1613,-115.3894,3.6781
1.4371,2.0,3.3674,1.0163,1927.0,3.539,37.3915,-123.7666,0.8593
5.0293,46.0,13.2069,2.7686,1954.0,2.0972,37.8921,-122.0851,5.0
8.3252,34.0,4.0008,0.6199,1153.0,5.3264,33.2874,-118.8572,5.0
3.3747,27.0,7.4981,1.4821,2616.0,1.0,39.5342,-116.008,3.7775
3.3335,5.0,3.0169,0.9427,3017.0,1.327,33.0774,-116.3691,2.7316
0.8773,7.0,8.4478,2.3141,1312.0,1.7354,37.9947,-117.4158,0.7825
5.3613,46.0,3.4321,0.7909,3663.0,4.5879,34.1079,-115.8818,4.6202
5.0778,45.0,2.5797,0.6577,283.0,3.2879,34.4732,-117.3715,4.2724
4.0645,41.0,7.6073,1.4277,2480.0,3.0196,34.7159,-117.868,3.6178
4.1852,45.0,3.6438,0.7389,3394.0,1.7693,32.6359,-122.7559,4.678
3.4809,37.0,5.1679,0.8624,4700.0,4.1197,40.9725,-119.9248,3.7353
2.3635,39.0,3.2903,0.6773,2691.0,2.4092,40.1402,-119.8056,2.3303
4.4848,43.0,2.3997,0.5,1621.0,1.1789,32.7972,-124.3076,4.5286
0.621,24.0,4.8573,1.1528,3006.0,2.9535,33.0414,-120.2826,1.506
1.8556,6.0,4.5481,1.2687,2506.0,1.7595,39.9373,-122.1383,1.5099
3.0667,7.0,6.2793,1.653,3563.0,1.2168,32.5646,-123.5675,2.8208
5.1894,32.0,5.6808,1.7143,923.0,1.0,36.9555,-118.8183,4.5492
2.1508,10.0,7.0284,1.4315,3992.0,3.2526,33.5193,-122.0351,0.9959
7.3449,11.0,1.7671,0.5,806.0,5.3681,38.1205,-122.5201,4.2622
7.0063,46.0,3.6622,1.0561,3938.0,1.6412,41.9842,-116.3173,5.0
6.5413,27.0,7.1903,1.1864,294.0,3.8484,34.1342,-116.075,4.106
2.5694,25.0,9.7305,1.6537,3687.0,1.0,41.5885,-117.6271,3.7925
5.7802,19.0,11.5634,3.448,3945.0,5.4635,40.722,-122.5274,3.6935
4.3534,14.0,9.5955,3.0687,3774.0,3.2603,41.8656,-117.92,2.9537
4.4956,7.0,2.927,0.5,3094.0,3.3818,39.7788,-117.0814,2.0168
1.8377,48.0,5.8222,1.2151,319.0,2.5564,40.6414,-122.0736,3.0487
5.6408,38.0,3.0163,0.6901,4502.0,1.0,38.1487,-123.1174,4.8981
1.4603,44.0,6.3625,1.4446,4046.0,5.9519,40.7392,-119.9913,1.7995
14.3683,16.0,6.2029,2.0498,902.0,8.4086,33.5594,-120.0872,5.0
4.6284,6.0,1.0,0.5,706.0,2.6506,39.5457,-122.9056,2.3613
1.4823,7.0,9.5811,3.3309,3558.0,2.1963,38.4729,-122.5062,1.6493
1.8709,50.0,6.0357,1.2782,1416.0,1.96,33.0685,-119.304,3.3276
4.8823,45.0,2.8397,0.5,2245.0,2.2669,35.2701,-119.0148,4.6616
1.5841,48.0,1.016,0.5,2198.0,1.7748,34.553,-118.9063,2.7805
0.5,7.0,17.2685,4.2666,4535.0,1.3386,36.3492,-114.2869,1.3822
3.6571,22.0,6.5268,1.8194,3028.0,2.1353,34.3844,-124.0881,3.6461
5.8676,11.0,5.9862,1.667,929.0,1.9326,35.1109,-116.3226,3.9423
2.1941,30.0,6.8452,1.4179,879.0,3.8393,35.3123,-120.8412,1.6922
2.5325,2.0,5.6234,1.9232,3516.0,1.9077,38.1982,-116.6698,1.3162
2.3142,21.0,2.295,0.5,4303.0,4.2958,33.7813,-116.8514,1.2733
4.0156,27.0,4.7098,1.2647,4233.0,2.6485,34.7905,-118.0536,3.7244
4.5672,14.0,3.4968,0.9531,2651.0,3.8559,35.5129,-117.936,2.5156
1.8018,43.0,9.8849,2.1401,1921.0,1.5559,36.7661,-117.5986,4.2306
4.5673,4.0,7.8597,2.3789,1481.0,7.8345,32.8618,-116.7249,0.3
8.0249,44.0,8.332,1.7011,1522.0,1.0,41.9925,-123.1312,5.0
1.2603,1.0,1.1248,0.5,3997.0,1.4935,35.3537,-120.7473,1.0395
4.5742,38.0,11.9894,3.3824,4879.0,3.2147,35.2298,-115.7431,3.573
1.6848,34.0,2.1249,0.5638,4939.0,2.0572,37.7713,-118.802,1.879
1.7916,25.0,17.0173,5.0,3384.0,1.9351,40.6133,-123.0759,2.9593
1.5057,3.0,3.2926,0.8264,2466.0,3.5744,36.8397,-114.4989,0.3
7.2772,46.0,6.3135,0.9982,3150.0,3.6552,34.864,-114.2265,5.0
4.7442,47.0,3.8312,0.8629,1105.0,1.0,37.8758,-119.1682,5.0
5.4707,40.0,1.0,0.5,2852.0,3.7803,37.088,-118.9548,4.0681
0.5916,49.0,1.9613,0.6545,1865.0,3.5292,36.5192,-121.463,1.3974
5.6759,46.0,10.1683,2.3556,562.0,3.0525,41.8469,-119.1319,4.7715
